Statement,Suspiciousness
org.mockito.internal.util.MockUtil#31,0.0013977172115098382
org.mockito.internal.creation.cglib.CGLIBHacker#31,0.0016575931557891812
org.mockito.internal.configuration.GlobalConfiguration#31,0.001233684462485034
org.mockito.internal.configuration.SpyAnnotationEngine#31,0.0013838368555614882
org.mockito.internal.matchers.Equals#31,0.0033183242075118685
org.mockito.internal.reporting.PrintSettings#31,0.003409971697352367
org.mockito.internal.creation.jmock.SearchingClassLoader#31,0.001406248626710996
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs#31,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsMocks#31,0.0
org.mockito.internal.configuration.ClassPathLoader#31,0
org.mockito.exceptions.base.MockitoException#31,0.0
org.mockito.Answers#31,0.0014024376478161907
org.mockito.internal.exceptions.base.StackTraceFilter#31,0.0014685063628815085
org.mockito.internal.verification.VerificationDataImpl#32,0.0022543573752070527
org.mockito.internal.reporting.SmartPrinter#32,0.005882760066687646
org.mockito.internal.invocation.MatchersBinder#32,0
org.mockito.internal.util.MockName#32,0.001732938299234144
org.mockito.internal.util.MockUtil#32,0.0013977172115098382
org.mockito.internal.debugging.Location#32,0.0027231887559393693
org.mockito.internal.progress.ThreadSafeMockingProgress#32,0.0
org.mockito.internal.creation.cglib.CGLIBHacker#32,0.0016575931557891812
org.mockito.internal.stubbing.answers.CallsRealMethods#32,0.0014024376478161907
org.mockito.configuration.DefaultMockitoConfiguration#32,0.0
org.mockito.internal.invocation.InvocationMatcher#32,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#32,0.001412993263135476
org.mockito.internal.configuration.GlobalConfiguration#32,0.001233684462485034
org.mockito.internal.configuration.SpyAnnotationEngine#32,0.009531160645787792
org.mockito.internal.matchers.Equals#32,0.0033183242075118685
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool#32,0.0
org.mockito.internal.verification.VerificationModeFactory#32,0.0
org.mockito.internal.creation.jmock.SearchingClassLoader#32,0.001406248626710996
org.mockito.internal.matchers.MatchersPrinter#32,0.003033033711362213
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs#32,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsMocks#32,0.0
org.mockito.internal.configuration.ClassPathLoader#32,0
org.mockito.internal.matchers.Equality#32,0.0
org.mockito.internal.creation.jmock.ClassImposterizer$1#33,0
org.mockito.internal.util.reflection.LenientCopyTool#33,0.005338517771987276
org.mockito.internal.verification.checkers.MissingInvocationChecker#33,0.002967999399751862
org.mockito.exceptions.verification.junit.JUnitTool#33,0
org.mockito.internal.verification.Times#33,0.002959046138327882
org.mockito.internal.verification.RegisteredInvocations#33,0.002108297552313671
org.mockito.internal.creation.DelegatingMethod#33,0.0
org.mockito.internal.progress.MockingProgressImpl#33,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#33,0.001412993263135476
org.mockito.internal.matchers.Equals#33,0.0
org.mockito.internal.creation.MockSettingsImpl#33,0.0
org.mockito.internal.configuration.SpyAnnotationEngine#33,0.009531160645787792
org.mockito.internal.matchers.MatchersPrinter#33,0.003033033711362213
org.mockito.internal.util.MockCreationValidator#33,0.0
org.mockito.internal.matchers.Equality#33,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#33,0.0014685063628815085
org.mockito.exceptions.base.MockitoException#34,0.0
org.mockito.internal.stubbing.OngoingStubbingImpl#34,0.0
org.mockito.internal.creation.MethodInterceptorFilter#34,0.0016139448166323563
org.mockito.internal.verification.checkers.MissingInvocationChecker#34,0.006267652632048752
org.mockito.internal.verification.Times#34,0.003082194672730455
org.mockito.internal.invocation.ArgumentsComparator#34,0.0029154642855888317
org.mockito.internal.invocation.InvocationMatcher#34,0.0015830396187850586
org.mockito.internal.progress.MockingProgressImpl#34,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#34,0.001412993263135476
org.mockito.internal.configuration.GlobalConfiguration#34,0.001233684462485034
org.mockito.internal.creation.MockSettingsImpl#34,0.0
org.mockito.internal.configuration.SpyAnnotationEngine#34,0.009531160645787792
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool#34,0.006354107097191862
org.mockito.internal.stubbing.BaseStubbing#34,0.0
org.mockito.internal.matchers.MatchersPrinter#34,0.003033033711362213
org.mockito.exceptions.verification.junit.ArgumentsAreDifferent#34,0
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs#34,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#34,0.0014685063628815085
org.mockito.internal.util.reflection.LenientCopyTool#35,0.005338517771987276
org.mockito.internal.configuration.DefaultAnnotationEngine#35,0.002012141677018003
org.mockito.internal.creation.MethodInterceptorFilter#35,0.0018175210215697038
org.mockito.internal.reporting.PrintSettings#35,0.005683286162253946
org.mockito.internal.verification.checkers.MissingInvocationChecker#35,0.006267652632048752
org.mockito.internal.configuration.InjectingAnnotationEngine#35,0.0020234459326889755
org.mockito.internal.verification.Times#35,0.0
org.mockito.internal.invocation.MatchersBinder#35,0.0016575931557891812
org.mockito.internal.progress.MockingProgressImpl#35,0.0
org.mockito.internal.creation.MockSettingsImpl#35,0
org.mockito.internal.matchers.Equals#35,0.0033697741626074504
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool#35,0.006354107097191862
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod#35,0.0
org.mockito.internal.util.MockUtil#35,0.0014110563283481156
org.mockito.internal.stubbing.BaseStubbing#35,0
org.mockito.internal.matchers.MatchersPrinter#35,0.003409971697352367
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs#35,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsMocks#35,0.0
org.mockito.internal.matchers.Equality#35,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#35,0.0014685063628815085
org.mockito.internal.stubbing.answers.CallsRealMethods#36,0.006847387945809709
org.mockito.internal.util.reflection.LenientCopyTool#36,0.005338517771987276
org.mockito.internal.configuration.DefaultAnnotationEngine#36,0.0
org.mockito.internal.creation.MethodInterceptorFilter#36,0.001637593619809342
org.mockito.internal.reporting.PrintSettings#36,0.005683286162253946
org.mockito.internal.verification.checkers.MissingInvocationChecker#36,0.0064442407778308375
org.mockito.internal.invocation.ArgumentsComparator#36,0.003210674099137517
org.mockito.internal.util.MockName#36,0.0
org.mockito.internal.verification.RegisteredInvocations$RemoveToString#36,0.001412993263135476
org.mockito.internal.progress.ThreadSafeMockingProgress#36,0.0021974678663327163
org.mockito.internal.verification.VerificationDataImpl#36,0.002179440754024756
org.mockito.internal.creation.MockSettingsImpl#36,0.0
org.mockito.internal.configuration.SpyAnnotationEngine#36,0.009531160645787792
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool#36,0.006184633699941168
org.mockito.internal.util.MockUtil#36,0.0014120237993759692
org.mockito.internal.matchers.MatchersPrinter#36,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs#36,0.0
org.mockito.Answers#36,0.0014024376478161907
org.mockito.internal.util.MockCreationValidator#36,0.0014091273372502917
org.mockito.internal.exceptions.base.StackTraceFilter#36,0.0014695969730302617
org.mockito.internal.util.reflection.LenientCopyTool#37,0.005954068852869262
org.mockito.internal.creation.jmock.ClassImposterizer#37,0.0014024376478161907
org.mockito.internal.invocation.InvocationMatcher#37,0.0
org.mockito.internal.creation.MethodInterceptorFilter#37,0.0
org.mockito.internal.configuration.GlobalConfiguration#37,0.001233684462485034
org.mockito.internal.verification.checkers.MissingInvocationChecker#37,0.0064442407778308375
org.mockito.internal.verification.Times#37,0.0
org.mockito.internal.MockHandler#37,0.001412993263135476
org.mockito.internal.progress.ThreadSafeMockingProgress#37,0.0021974678663327163
org.mockito.internal.verification.VerificationDataImpl#37,0.0
org.mockito.internal.creation.cglib.CGLIBHacker#37,0.0016575931557891812
org.mockito.internal.creation.MockSettingsImpl#37,0
org.mockito.internal.matchers.Equals#37,0.0033183242075118685
org.mockito.internal.configuration.SpyAnnotationEngine#37,0.009531160645787792
org.mockito.internal.stubbing.InvocationContainerImpl#37,0.0016915074882660976
org.mockito.internal.util.MockUtil#37,0.001412993263135476
org.mockito.internal.stubbing.BaseStubbing#37,0.0
org.mockito.internal.creation.DelegatingMethod#37,0.0016848870813037252
org.mockito.Answers#37,0.0014024376478161907
org.mockito.internal.util.MockCreationValidator#37,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#37,0.0014695969730302617
org.mockito.internal.configuration.DefaultAnnotationEngine#38,0.005621171880166098
org.mockito.internal.invocation.InvocationMatcher#38,0.0
org.mockito.internal.configuration.GlobalConfiguration#38,0.001233684462485034
org.mockito.internal.verification.checkers.MissingInvocationChecker#38,0.0064442407778308375
org.mockito.internal.verification.Times#38,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls#38,0.001399599659785804
org.mockito.internal.MockHandler#38,0.001412993263135476
org.mockito.internal.progress.ArgumentMatcherStorageImpl#38,0.0016575931557891812
org.mockito.internal.matchers.Equals#38,0.0033183242075118685
org.mockito.internal.configuration.SpyAnnotationEngine#38,0.0
org.mockito.internal.MockitoCore#38,0.0013977172115098382
org.mockito.internal.stubbing.InvocationContainerImpl#38,0.0016915074882660976
org.mockito.internal.matchers.MatchersPrinter#38,0.0034236939729048546
org.mockito.internal.stubbing.BaseStubbing#38,0.0
org.mockito.internal.verification.RegisteredInvocations$RemoveToString#38,0.002193826657756153
org.mockito.Answers#38,0.0014024376478161907
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs$1#38,0.0
org.mockito.internal.util.reflection.LenientCopyTool#39,0.005338517771987276
org.mockito.internal.configuration.DefaultAnnotationEngine#39,0.0
org.mockito.internal.matchers.Equality#39,0.002588069376427701
org.mockito.internal.configuration.GlobalConfiguration#39,0.001233684462485034
org.mockito.internal.verification.checkers.MissingInvocationChecker#39,0.0
org.mockito.internal.verification.Times#39,0.0
org.mockito.exceptions.verification.junit.ArgumentsAreDifferent#39,0
org.mockito.internal.progress.ArgumentMatcherStorageImpl#39,0.0016718761755383494
org.mockito.internal.verification.VerificationDataImpl#39,0.002246516108404967
org.mockito.internal.progress.MockingProgressImpl#39,0.0021902034898702177
org.mockito.internal.stubbing.InvocationContainerImpl#39,0.0016915074882660976
org.mockito.internal.util.MockUtil#39,0.001412993263135476
org.mockito.configuration.DefaultMockitoConfiguration#39,0.0013811100807829143
org.mockito.internal.stubbing.BaseStubbing#39,0.0
org.mockito.internal.creation.jmock.ClassImposterizer$2#39,0.001406248626710996
org.mockito.internal.util.MockCreationValidator#39,0.005683286162253946
org.mockito.internal.exceptions.base.StackTraceFilter#39,0.0014706900166719114
org.mockito.internal.creation.MethodInterceptorFilter#40,0.0016575931557891812
org.mockito.internal.verification.checkers.MissingInvocationChecker#40,0.0
org.mockito.internal.configuration.GlobalConfiguration#40,0.001233684462485034
org.mockito.internal.invocation.ArgumentsComparator#40,0.0
org.mockito.internal.progress.ThreadSafeMockingProgress#40,0.0016654827441825663
org.mockito.internal.configuration.InjectingAnnotationEngine#40,0.0012343308782812817
org.mockito.internal.verification.VerificationDataImpl#40,0.002246516108404967
org.mockito.internal.progress.MockingProgressImpl#40,0.0021902034898702177
org.mockito.internal.matchers.MatchersPrinter#40,0.003409971697352367
org.mockito.internal.MockitoCore#40,0.0013977172115098382
org.mockito.internal.creation.MockSettingsImpl#40,0.0
org.mockito.internal.creation.jmock.SearchingClassLoader#40,0.001406248626710996
org.mockito.internal.stubbing.BaseStubbing#40,0.0
org.mockito.internal.util.MockCreationValidator#40,0
org.mockito.internal.exceptions.base.StackTraceFilter#40,0.0014706900166719114
org.mockito.internal.util.reflection.LenientCopyTool#41,0.005338517771987276
org.mockito.internal.configuration.DefaultAnnotationEngine#41,0.005621171880166098
org.mockito.internal.creation.MethodInterceptorFilter#41,0.0016575931557891812
org.mockito.internal.util.MockName#41,0.002941380033343823
org.mockito.internal.verification.checkers.MissingInvocationChecker#41,0.0
org.mockito.internal.invocation.ArgumentsComparator#41,0.0
org.mockito.internal.verification.VerificationDataImpl#41,0
org.mockito.internal.progress.MockingProgressImpl#41,0.0021902034898702177
org.mockito.internal.invocation.InvocationMatcher#41,0.0022197025087686813
org.mockito.internal.creation.cglib.CGLIBHacker#41,0.0016575931557891812
org.mockito.internal.matchers.MatchersPrinter#41,0.003409971697352367
org.mockito.internal.MockitoCore#41,0.0013977172115098382
org.mockito.internal.creation.MockSettingsImpl#41,0.0
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool#41,0.006538322262074269
org.mockito.internal.util.MockUtil#41,0.001412993263135476
org.mockito.internal.creation.DelegatingMethod#41,0.0016816058959476911
org.mockito.Answers#41,0.0014024376478161907
org.mockito.internal.exceptions.base.StackTraceFilter#41,0.0014706900166719114
org.mockito.internal.util.reflection.LenientCopyTool#42,0.005338517771987276
org.mockito.internal.configuration.DefaultAnnotationEngine#42,0.0
org.mockito.internal.configuration.GlobalConfiguration#42,0
org.mockito.internal.MockHandler#42,0.001412993263135476
org.mockito.internal.configuration.InjectingAnnotationEngine#42,0.0012343308782812817
org.mockito.internal.progress.ArgumentMatcherStorageImpl#42,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#42,0.0017548289139247266
org.mockito.internal.progress.MockingProgressImpl#42,0.0021902034898702177
org.mockito.internal.creation.cglib.CGLIBHacker#42,0
org.mockito.internal.matchers.MatchersPrinter#42,0.003033033711362213
org.mockito.internal.invocation.InvocationsFinder#42,0.0
org.mockito.internal.MockitoCore#42,0.0013977172115098382
org.mockito.internal.matchers.Equals#42,0.0033183242075118685
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool#42,0.0
org.mockito.internal.util.MockUtil#42,0.001412993263135476
org.mockito.internal.stubbing.BaseStubbing#42,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs#42,0.0
org.mockito.internal.verification.Times#42,0.0
org.mockito.internal.util.MockCreationValidator#42,0.005813953488372093
org.mockito.internal.util.reflection.LenientCopyTool#43,0.0
org.mockito.internal.creation.MethodInterceptorFilter#43,0.0016575931557891812
org.mockito.internal.invocation.ArgumentsComparator#43,0.0
org.mockito.internal.MockHandler#43,0.001412993263135476
org.mockito.internal.verification.VerificationDataImpl#43,0.0022543573752070527
org.mockito.internal.progress.ArgumentMatcherStorageImpl#43,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#43,0.0017548289139247266
org.mockito.internal.invocation.InvocationsFinder#43,0.0
org.mockito.internal.matchers.Equals#43,0.0
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool#43,0.0
org.mockito.internal.util.MockUtil#43,0.001412993263135476
org.mockito.internal.verification.Times#43,0.0
org.mockito.internal.verification.checkers.MissingInvocationChecker#44,0.0
org.mockito.internal.invocation.ArgumentsComparator#44,0.0
org.mockito.internal.MockHandler#44,0.001412993263135476
org.mockito.internal.creation.jmock.ClassImposterizer#44,0.0014081658036431035
org.mockito.internal.progress.ArgumentMatcherStorageImpl#44,0.0
org.mockito.internal.creation.cglib.CGLIBHacker#44,0.0016575931557891812
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls$ThrowingInterceptor#44,0.0
org.mockito.internal.progress.ThreadSafeMockingProgress#44,0.0
org.mockito.internal.creation.jmock.SearchingClassLoader#44,0.001406248626710996
org.mockito.internal.matchers.Equals#44,0.003702992634843846
org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues#44,0.001393044121827389
org.mockito.internal.creation.MockSettingsImpl#45,0.002898562900940933
org.mockito.internal.configuration.DefaultAnnotationEngine#45,0.006184633699941168
org.mockito.internal.creation.MethodInterceptorFilter#45,0.0016575931557891812
org.mockito.internal.MockitoCore#45,0.0014139647264768674
org.mockito.internal.invocation.InvocationMatcher#45,0.0016638958140993045
org.mockito.internal.MockHandler#45,0.001412993263135476
org.mockito.internal.configuration.InjectingAnnotationEngine#45,0.0012343308782812817
org.mockito.internal.configuration.SpyAnnotationEngine#45,0.009843740386976971
org.mockito.internal.invocation.InvocationsFinder#45,0.0
org.mockito.internal.progress.ThreadSafeMockingProgress#45,0.0
org.mockito.internal.matchers.Equals#45,0.0
org.mockito.internal.stubbing.BaseStubbing#45,0.0
org.mockito.internal.verification.Times#45,0.0
org.mockito.internal.util.reflection.LenientCopyTool#46,0.005338517771987276
org.mockito.internal.creation.MethodInterceptorFilter#46,0.0016575931557891812
org.mockito.internal.MockitoCore#46,0.0014139647264768674
org.mockito.internal.creation.DelegatingMethod#46,0
org.mockito.internal.MockHandler#46,0.001412993263135476
org.mockito.internal.configuration.InjectingAnnotationEngine#46,0.0012343308782812817
org.mockito.exceptions.Reporter#46,0.001233684462485034
org.mockito.internal.stubbing.InvocationContainerImpl#46,0.0
org.mockito.internal.invocation.InvocationsFinder#46,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls$ThrowingInterceptor#46,0.0
org.mockito.internal.util.MockUtil#46,0.001412993263135476
org.mockito.internal.verification.Times#46,0.0
org.mockito.configuration.DefaultMockitoConfiguration#46,0
org.mockito.internal.exceptions.base.StackTraceFilter#46,0.0014685063628815085
org.mockito.internal.util.reflection.LenientCopyTool#47,0.005338517771987276
org.mockito.internal.creation.MethodInterceptorFilter#47,0.0016915074882660976
org.mockito.internal.MockitoCore#47,0.0014139647264768674
org.mockito.internal.invocation.ArgumentsComparator#47,0.0
org.mockito.internal.MockHandler#47,0.001412993263135476
org.mockito.internal.configuration.InjectingAnnotationEngine#47,0.0013865798450827535
org.mockito.internal.configuration.GlobalConfiguration#47,0.001233684462485034
org.mockito.internal.stubbing.InvocationContainerImpl#47,0.0
org.mockito.internal.configuration.SpyAnnotationEngine#47,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls$ThrowingInterceptor#47,0.0
org.mockito.internal.matchers.Equals#47,0.0037565326556728016
org.mockito.internal.util.MockUtil#47,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues#47,0.001393044121827389
org.mockito.internal.verification.Times#47,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#47,0.0
org.mockito.internal.invocation.ArgumentsComparator#48,0.0
org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool#48,0.006538322262074269
org.mockito.internal.configuration.InjectingAnnotationEngine#48,0.0
org.mockito.internal.configuration.GlobalConfiguration#48,0.001233684462485034
org.mockito.internal.stubbing.InvocationContainerImpl#48,0.0
org.mockito.internal.invocation.InvocationsFinder#48,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls$ThrowingInterceptor#48,0.0
org.mockito.internal.progress.ThreadSafeMockingProgress#48,0.001233684462485034
org.mockito.internal.progress.MockingProgressImpl#48,0.0020407653292836905
org.mockito.internal.configuration.DefaultAnnotationEngine#49,0.0
org.mockito.internal.util.reflection.LenientCopyTool#49,0.005338517771987276
org.mockito.internal.configuration.InjectingAnnotationEngine#49,0.0
org.mockito.internal.invocation.InvocationMatcher#49,0.0018032337172796766
org.mockito.internal.creation.MockSettingsImpl#49,0.001410090843234494
org.mockito.internal.configuration.SpyAnnotationEngine#49,0.009843740386976971
org.mockito.exceptions.Reporter#49,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#49,0.001406248626710996
org.mockito.internal.stubbing.BaseStubbing#49,0.0
org.mockito.internal.progress.ThreadSafeMockingProgress#49,0.001233684462485034
org.mockito.internal.creation.jmock.SearchingClassLoader#49,0.001406248626710996
org.mockito.internal.progress.MockingProgressImpl#49,0.0020407653292836905
org.mockito.internal.util.MockUtil#49,0.0014287813873856419
org.mockito.internal.verification.Times#49,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#49,0.0014750867081451322
org.mockito.internal.invocation.ArgumentsComparator#50,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#50,0.001406248626710996
org.mockito.internal.verification.Times#50,0.0
org.mockito.internal.configuration.DefaultAnnotationEngine#50,0.0
org.mockito.internal.MockitoCore#51,0.0
org.mockito.internal.creation.MethodInterceptorFilter#51,0.002127910044895765
org.mockito.internal.configuration.GlobalConfiguration#51,0
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls$ThrowingInterceptor#51,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues#51,0.0013911879662770277
org.mockito.internal.configuration.SpyAnnotationEngine#51,0
org.mockito.internal.creation.jmock.ClassImposterizer#51,0.001406248626710996
org.mockito.internal.progress.ArgumentMatcherStorageImpl#51,0.0
org.mockito.internal.creation.DelegatingMethod#51,0
org.mockito.internal.MockHandler#51,0.0
org.mockito.internal.verification.Times#51,0.0
org.mockito.internal.configuration.DefaultAnnotationEngine#51,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#51,0.0
org.mockito.internal.MockitoCore#52,0.0
org.mockito.internal.progress.MockingProgressImpl#52,0.0016638958140993045
org.mockito.internal.matchers.Equals#52,0.0
org.mockito.internal.progress.ThreadSafeMockingProgress#52,0.0
org.mockito.internal.configuration.InjectingAnnotationEngine#52,0.0012343308782812817
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls$ThrowingInterceptor#52,0.0
org.mockito.internal.configuration.SpyAnnotationEngine#52,0
org.mockito.internal.progress.ArgumentMatcherStorageImpl#52,0.0
org.mockito.internal.util.MockUtil#52,0.001412993263135476
org.mockito.internal.MockHandler#52,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#52,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#52,0.0014685063628815085
org.mockito.internal.stubbing.BaseStubbing#53,0.0
org.mockito.internal.MockitoCore#53,0.0
org.mockito.internal.progress.MockingProgressImpl#53,0.0016948470916915961
org.mockito.internal.invocation.ArgumentsComparator#53,0.0
org.mockito.internal.progress.ThreadSafeMockingProgress#53,0.0
org.mockito.internal.invocation.InvocationsFinder#53,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues#53,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#53,0.001406248626710996
org.mockito.internal.progress.ArgumentMatcherStorageImpl#53,0.0
org.mockito.internal.creation.jmock.SearchingClassLoader#53,0.001406248626710996
org.mockito.internal.creation.MockSettingsImpl#53,0.0014120237993759692
org.mockito.internal.invocation.Invocation#53,0.0015165168556811066
org.mockito.internal.invocation.InvocationMatcher#53,0.003293467496415888
org.mockito.internal.configuration.DefaultAnnotationEngine#53,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#53,0.0014685063628815085
org.mockito.internal.MockitoCore#54,0
org.mockito.internal.invocation.ArgumentsComparator#54,0.0
org.mockito.internal.invocation.InvocationsFinder#54,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues#54,0.0
org.mockito.internal.configuration.SpyAnnotationEngine#54,0.009531160645787792
org.mockito.internal.progress.ArgumentMatcherStorageImpl#54,0.0
org.mockito.internal.util.MockUtil#54,0.001412993263135476
org.mockito.internal.invocation.Invocation#54,0.0015165168556811066
org.mockito.internal.configuration.DefaultAnnotationEngine#54,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#54,0.0014685063628815085
org.mockito.internal.verification.Times#55,0
org.mockito.internal.stubbing.InvocationContainerImpl#55,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls$ThrowingInterceptor#55,0
org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues#55,0.0
org.mockito.internal.invocation.InvocationsFinder#55,0.0
org.mockito.internal.creation.MethodInterceptorFilter#55,0.0
org.mockito.internal.configuration.SpyAnnotationEngine#55,0.009843740386976971
org.mockito.internal.creation.jmock.SearchingClassLoader#55,0.001406248626710996
org.mockito.internal.MockHandler#55,0.0
org.mockito.internal.invocation.Invocation#55,0.0015165168556811066
org.mockito.internal.configuration.GlobalConfiguration#55,0.001233684462485034
org.mockito.internal.configuration.InjectingAnnotationEngine#55,0.0
org.mockito.internal.exceptions.base.StackTraceFilter#55,0.0014685063628815085
org.mockito.internal.MockitoCore#56,0.0
org.mockito.internal.progress.MockingProgressImpl#56,0.0022349061283153536
org.mockito.internal.stubbing.InvocationContainerImpl#56,0.0
org.mockito.internal.invocation.ArgumentsComparator#56,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls$ThrowingInterceptor#56,0
org.mockito.internal.invocation.InvocationsFinder#56,0.0
org.mockito.internal.creation.jmock.SearchingClassLoader#56,0
org.mockito.internal.util.MockUtil#56,0.001412993263135476
org.mockito.internal.progress.ThreadSafeMockingProgress#56,0
org.mockito.internal.MockHandler#56,0.0
org.mockito.exceptions.Reporter#56,0.0
org.mockito.internal.invocation.Invocation#56,0.0015165168556811066
org.mockito.internal.configuration.DefaultAnnotationEngine#56,0.0
org.mockito.internal.configuration.InjectingAnnotationEngine#56,0.0
org.mockito.internal.progress.MockingProgressImpl#57,0.0022349061283153536
org.mockito.internal.stubbing.InvocationContainerImpl#57,0.0
org.mockito.internal.invocation.InvocationsFinder#57,0.0
org.mockito.internal.util.MockUtil#57,0.005882760066687646
org.mockito.internal.stubbing.BaseStubbing#57,0.0
org.mockito.internal.invocation.InvocationMatcher#57,0.0018558785633566103
org.mockito.internal.invocation.Invocation#57,0.0015165168556811066
org.mockito.internal.creation.MockSettingsImpl#57,0.0
org.mockito.ArgumentMatcher#57,0.0017756416286121347
org.mockito.internal.configuration.InjectingAnnotationEngine#57,0
org.mockito.internal.matchers.Equals#57,0.0
org.mockito.internal.progress.MockingProgressImpl#58,0.0022349061283153536
org.mockito.internal.stubbing.InvocationContainerImpl#58,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues#58,0.0
org.mockito.internal.invocation.InvocationsFinder#58,0.0
org.mockito.internal.configuration.SpyAnnotationEngine#58,0.0012343308782812817
org.mockito.internal.creation.jmock.ClassImposterizer#58,0.001406248626710996
org.mockito.internal.invocation.Invocation#58,0.0015165168556811066
org.mockito.internal.creation.MockSettingsImpl#58,0.0
org.mockito.internal.matchers.Equals#58,0.0
org.mockito.internal.configuration.GlobalConfiguration#59,0.0020706463529194153
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues#59,0.0
org.mockito.internal.invocation.ArgumentsComparator#59,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues#59,0.0
org.mockito.internal.creation.jmock.SearchingClassLoader#59,0.001406248626710996
org.mockito.internal.creation.jmock.ClassImposterizer#59,0.002977034426434631
org.mockito.internal.invocation.Invocation#59,0.0015165168556811066
org.mockito.internal.MockHandler#59,0.001656028650338379
org.mockito.internal.creation.MethodInterceptorFilter#59,0.0016544685664778647
org.mockito.internal.MockitoCore#60,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#60,0.0
org.mockito.internal.invocation.Invocation#60,0.0015165168556811066
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues#60,0.0
org.mockito.internal.invocation.ArgumentsComparator#60,0.0
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls#60,0.001399599659785804
org.mockito.internal.invocation.InvocationsFinder#60,0.0
org.mockito.internal.util.MockUtil#60,0.001412993263135476
org.mockito.internal.progress.ThreadSafeMockingProgress#60,0.0
org.mockito.internal.configuration.DefaultAnnotationEngine#60,0.0
org.mockito.internal.creation.MethodInterceptorFilter#60,0.0
org.mockito.internal.configuration.InjectingAnnotationEngine#60,0.0
org.mockito.internal.matchers.Equals#60,0.0
org.mockito.internal.MockitoCore#61,0.0
org.mockito.internal.stubbing.InvocationContainerImpl#61,0.0
org.mockito.internal.invocation.Invocation#61,0.0015165168556811066
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues#61,0.0
org.mockito.internal.invocation.InvocationsFinder#61,0.0
org.mockito.internal.creation.jmock.ClassImposterizer#61,0.001406248626710996
org.mockito.internal.progress.ArgumentMatcherStorageImpl#61,0.0
